,101 FW,101 TC,101 TW,102 FC,102 FW,102 TC,102 TW,103 FC,103 FW,103 TC,103 TW,104 FC,104 FW,104 TC,104 TW,105 FC,105 FW,105 TC,105 TW,110 FC,110 FW,110 TC,110 TW,111 FC,111 FW,111 TC,111 TW,112 FC,112 FW,112 TC,112 TW,113 FC,113 FW,113 TC,113 TW,114 FC,114 FW,114 TC,114 TW,124 FC,124 FW,124 NB FC,124 TC,124 TW,125 FC,125 FW,125 TC,125 TW,126 FC,126 FW,126 TC,126 TW,127 FC,127 FW,127 TC,127 TW,128 FC,128 FW,128 TC,128 TW,101 FC,201 FC,201 FW,201 TC,201 TW,202 FC,202 FW,202 TC,202 TW,203 FC,203 FW,203 TC,203 TW,204 FC,204 FW,204 TC,204 TW,205 FC,205 FW,205 TC,205 TW,210 FC,210 FW,210 TC,210 TW,211 FC,211 FW,211 TC,211 TW,212 FC,212 FW,212 TC,212 TW,213 FC,213 FW,213 TC,213 TW,214 FC,214 FW,214 NB FW,214 TC,214 TW,215 FC,215 FW,215 TC,215 TW,216 FC,216 FW,216 TC,216 TW,217 FC,217 FW,217 TC,217 TW,218 FC,218 FW,218 TC,218 TW,219 FC,219 FW,219 TC,219 TW,226 FC,226 FW,226 TC,226 TW,227 FC,227 FW,227 TC,227 TW,228 FC,228 FW,228 TC,228 TW,229 FC,229 FW,229 TC,229 TW,230 FC,230 FW,230 TC,230 TW
PE-ae 35:0+_285,-0.621125646,0.471030793,-0.239266337,0.123686979,-0.778117499,0.410557008,-0.56024012,0.103954958,-0.667931524,0.020672814,-0.596788591,0.167173589,-0.347949499,0.73797962,0.074558021,0.589320853,-0.437293132,0.528475013,-0.162400818,0.315424635,-0.821717569,-0.421904054,-1.289504131,0.284643252,-1.020724088,0.764745441,-0.513885295,0.037830784,-1.024563837,0.199195185,-0.690253151,0.603291053,-0.720155565,0.554236459,0.275764768,0.446504507,-0.534647115,0.287252854,-0.308013663,0.369349843,-0.400027839,0.156886067,0.563363471,-0.537591911,-0.151743361,-0.682169287,0.316104223,-0.673871702,0.515277743,-0.165005144,0.846313533,-0.581212776,0.335101968,-0.618474794,0.099565952,-0.303855135,0.437714791,-0.472809937,0.79542774,-0.264433575,0.049624724,0.395924732,-0.816667287,0.355120501,-0.241721405,-0.176588531,-0.66631257,0.549078118,0.077976487,0.057719594,-0.384119113,0.633001489,-0.176814863,0.499813119,-0.393664829,0.515889837,-0.067362263,0.310216652,-0.444371086,0.684349882,-0.482801375,-0.028553257,-0.518734353,0.5121339,-0.046964644,0.395378391,0.02578708,0.705040125,-0.178609228,0.582625863,-0.032018144,0.710869783,0.304044589,0.105017226,0.10166555,0.864509597,-0.24859326,0.072686513,-0.955067505,-0.10577156,0.004087321,-0.49564841,0.511653161,-0.563094399,0.446882367,0.07423955,0.016757647,-0.670026219,0.44997129,-0.675709698,0.196791773,-0.173050865,0.32045878,-0.254700707,-0.095187262,-0.680582808,0.238300052,-0.883181325,0.178150385,-0.441578835,0.740304993,0.323064847,0.320803326,-0.313125783,0.426560918,-0.483223667,0.395617695,0.240602388,1.004839443,0.371387464,0.724735905,-0.565672331,0.740428021,-0.556072706,0.303193817,-0.26546362,0.938269482,0.415075785,0.273187334,-0.152389054,0.32910475,-0.083226105
PE-ae 38:4+_86,0.315326125,-0.628268455,0.20317497,-0.655410718,0.281658304,-0.866782833,0.134687312,-1.123080341,0.303470088,-0.927496496,-0.033247666,-0.823062008,0.560730204,-0.137359734,0.243231627,-0.689627568,0.705047089,-0.892284542,0.590542501,-0.646832204,0.604614976,-0.007553291,0.66234235,-0.010204242,0.540604341,-0.274939266,0.319567568,-0.383493077,0.606581021,-0.380886009,0.421218172,-0.369940968,0.88341683,-0.191159153,0.428499851,-0.395246721,0.77876742,-0.057787894,0.630719806,-0.485908787,0.548291533,-0.467141446,-0.254707087,0.731879803,-0.54958473,0.236241896,-0.386932772,0.476999094,-0.529367976,0.45657556,-0.278689485,0.398941594,-0.29157805,0.54649857,-0.201400664,0.44951441,-0.353545654,0.363437714,-0.308305778,0.50839776,-0.495091187,-0.680169004,0.868104488,-0.033361345,0.393129823,-0.094943606,0.808101574,-0.103675838,0.569136503,-0.488821989,0.50046561,-0.202035077,0.59638708,-0.294105382,0.696056377,-0.209111949,0.645945275,-0.33785296,0.539116287,-0.466448253,0.397018961,-0.064879773,0.462334452,-0.685177251,0.302642345,-0.56376805,0.261612715,-0.717519751,0.236000855,-0.447990966,0.596196804,-0.636266996,0.46726951,-0.984562961,0.475678519,-0.061580373,0.689217304,-0.033330874,0.321789147,0.726559806,-0.712415708,0.145082201,-0.503545093,0.489995067,-0.454133387,0.425737117,-0.814714697,0.278895364,-0.602716393,0.300678175,-0.753866198,0.49767884,-0.824183216,0.377551706,-0.646341248,0.400093673,-0.734333961,0.465291385,-0.279785698,0.421539229,-0.4150106,0.347307002,-0.687119338,0.424683001,-0.634590537,0.359698606,-0.25296721,0.381515137,-0.061879902,0.220971644,-0.580184697,0.501728499,-0.576192529,0.532565279,-0.90708429,0.315043158,-0.332000956,0.006986307,-0.236081392,0.641284881,-0.416097067,0.609695121
PE-ae 38:5+_18,0.19833622,-0.42408159,0.12215118,-0.49399146,0.21742352,-0.56314912,0.09145833,-0.77496755,0.33335806,-0.68567698,-0.01197148,-0.7491672,0.41228197,-0.02760515,0.12225608,-0.40374792,0.37387181,-0.41733429,0.23671796,-0.76072456,0.38509847,-0.1695806,0.25651698,-0.065216,0.50043564,-0.02743772,0.33064299,-0.44159052,0.43042171,-0.41643766,0.22481008,-0.31888911,0.60056413,-0.21662882,0.28157503,-0.41810471,0.49473999,-0.3256117,0.25926474,-0.49198204,0.41634941,-0.32763526,-0.0594385,0.58782987,-0.53038302,0.12098856,-0.27460256,0.31910249,-0.25652601,0.68644436,0.15587268,0.76933119,-0.31633437,0.3574318,-0.22610258,0.33961104,-0.22039188,0.44494932,-0.02060743,0.56754922,-0.46081498,-0.50133195,0.39044329,0.0332239,0.27924551,-0.21951441,0.54572317,-0.06706737,0.35124338,-0.39655883,0.53920988,-0.01647182,0.53505303,-0.11552257,0.4464614,-0.05460008,0.3869105,-0.32551602,0.24923784,-0.31489044,0.15840629,-0.16159647,0.33624195,-0.54572101,0.17697596,-0.38952497,0.15576361,-0.38652617,0.12523844,-0.1078631,0.58212467,-0.17080019,0.40062298,-0.99756047,0.32657669,0.13032913,0.51018832,-0.25281477,0.020741,0.90783949,-0.86719567,-0.13724946,-0.35064271,0.32903653,-0.20861648,0.22633216,-0.85000256,0.22092503,-0.47332886,0.20688975,-0.74677141,0.43071786,-0.71392651,0.332762,-0.80484869,0.14643123,-0.770339,0.16629817,-0.28017825,0.26881109,-0.0969679,0.30301201,-0.52377206,0.42616461,-0.39735348,0.36075657,-0.1022735,0.44865368,0.37372175,0.32988181,-0.29037968,0.38860368,-0.30370925,0.4153027,-0.65029444,0.41105061,0.10750068,0.13868671,-0.17472541,0.4455797,-0.36086361,0.32174876
PE-ae 38:5+_27,-0.78870204,0.26221806,-0.21341772,0.10242273,-0.76915613,0.35473435,-0.31187033,0.12373811,-0.60831713,0.03289236,-0.11618994,0.12878961,-0.4750355,0.56639877,0.08300706,0.4369054,-0.43269614,0.52637734,-0.28132998,0.21323408,-0.67355488,-0.01849318,-1.17675919,0.37426598,-0.27533749,0.74198167,-0.02121954,0.05683709,-0.98278459,0.33088567,-0.50128683,0.47306156,-0.25975137,0.45611977,0.42401394,0.46860959,-0.10667045,0.27179165,-0.07553967,0.27339742,-0.79394799,0.23653148,0.65211622,-0.43593712,-0.01684527,-0.59308096,0.47388753,-0.28229118,0.31793687,-0.25657743,0.76419058,-0.27495038,0.44989028,-0.61039897,0.3827452,-0.10471157,0.39972587,-0.32687546,0.724671,-0.49945312,-0.0553222,0.3245768,-0.76988017,0.46736296,-0.10168028,-0.10081041,-0.58103617,0.44678126,0.35205719,0.1116054,-0.4545052,0.72000931,-0.21089103,0.50742789,-0.4876928,0.60603506,-0.0620355,0.30454607,-0.70561066,0.56945943,-0.61821446,-0.10140284,-0.723615,0.41638029,-0.20872645,0.29251391,-0.34497178,0.51134901,-0.3849032,0.65514555,-0.1399497,0.71686239,0.13296179,-0.06825913,-0.08367171,0.87913534,-0.04117495,-0.01776459,-1.12305617,-0.0288539,0.01868534,-0.49389444,0.31881162,-0.29783421,0.45726909,0.24803087,-0.04824975,-0.76396048,0.44271199,-0.66311385,0.04554015,-0.46547712,0.27386612,-0.38112978,-0.1223904,-0.39023176,0.17361096,-0.54915781,0.07079105,-0.7182664,0.66977132,0.38108791,0.2248407,-0.47014859,0.35411651,-0.37180436,0.34832256,-0.27789132,1.05408085,0.26944472,0.51529067,-0.60829015,0.52014198,-0.61736642,0.2196433,-0.36726952,0.88849986,0.35460788,0.34606111,-0.1859025,0.36610754,-0.18933229
PE-ae 40:5+_8,-0.166411756,-0.183889473,-0.122126986,-0.273432167,-0.281443529,-0.088597965,-0.227087006,-0.433218068,-0.14441293,-0.522062711,-0.318442887,-0.392910075,0.075069294,0.245426875,0.071329955,0.072525839,-0.068821497,0.101812845,-0.133779405,-0.462034406,-0.096193738,-0.322001876,-0.18052415,0.213018221,0.141891115,0.563074182,0.098802382,-0.345382236,-0.149073334,-0.117162596,-0.278425431,0.118985308,0.293278246,0.142477784,0.340917112,0.147579208,0.185788807,-0.109021602,-0.058795317,-0.118702754,-0.121280226,-0.108881737,0.795478568,0.194914567,-0.368139856,-0.17321019,0.18524802,0.037899781,-0.027040442,0.377312634,0.986118352,0.074575365,0.160604947,-0.228770748,0.043492889,-0.038289286,0.184766148,0.208808633,0.526756364,0.240479156,-0.419987116,-0.11655516,0.063537058,0.172840493,-0.033795724,-0.374635536,0.168153821,0.426903869,0.144581785,-0.32149437,0.049088888,0.406843737,0.169859149,0.162199153,0.064275282,0.212405249,0.071549618,-0.069973895,-0.182804533,0.286409975,-0.225774385,-0.244739694,-0.093669637,-0.003445672,-0.073893981,-0.11668806,-0.132390724,0.146320112,-0.246433061,0.31345589,0.282222308,0.440666294,0.199297774,-0.648922798,0.191415691,1.145955051,0.253803997,-0.249246813,-0.54903485,0.696828857,-0.604220958,-0.552626979,-0.088122637,0.027609591,0.076529785,0.050940009,-0.622491454,-0.194143831,0.037640657,-0.1653026,-0.472310737,0.02824477,-0.202628906,-0.013377009,-0.739585028,-0.310563745,-0.379001794,-0.349173978,-0.216168341,-0.128273065,0.381667735,0.258338539,-0.236826456,0.041117825,-0.063848307,0.01251034,0.09984227,0.027005529,0.984662696,0.148933594,0.192910277,0.038424052,0.160307774,0.062163141,-0.221134298,0.092459527,0.717752975,0.163635964,0.000544789,0.047290045,-0.072355226,-0.152370798
PE-ae 40:6+_118,-0.474784151,-0.091879932,-0.456720789,0.301984338,-0.396971594,0.305473443,-0.283902089,-0.214231214,-0.500536364,-0.261750786,-0.387121448,-0.14426315,-0.403097769,0.517887575,-0.122125047,0.497333575,-0.419908628,0.386604598,-0.166122,0.164492185,-0.258647785,0.198695999,-0.080652196,0.364421959,-0.339844669,0.525329016,-0.291894907,0.469943381,-0.151115369,0.717947006,0.0713867,0.494118504,0.003317028,0.617653409,0.633984718,0.43872147,-0.007982083,0.39776604,-0.017912068,0.055475193,-0.765091729,0.347595336,0.53641833,-0.424570028,-0.451846052,-0.646803628,0.120503031,-0.497215844,0.19567681,-0.228593518,0.67020689,-0.415060252,0.094404908,-0.729120575,0.191140882,-0.485348476,0.057618353,-0.434956784,0.468791904,-0.529891338,-0.283963298,0.396183038,0.136308872,0.411707261,-0.019867606,-0.211662855,-0.333421401,0.362072192,0.108606992,-0.33338007,-0.53135267,0.301399725,-0.314225772,0.610579577,-0.155362194,0.630436578,-0.008776454,0.277207863,-0.293839771,0.594809038,-0.384509338,-0.786313762,-0.868477171,-0.409659323,-0.695385626,0.194892042,-0.16827222,0.502941495,-0.299708618,0.33363484,-0.003277904,0.500058593,-0.04423473,-0.45857977,-0.3477037,0.650227814,-0.35445809,0.101757178,-0.742053127,0.246141024,-0.083344023,-0.416399178,0.754769637,0.142715114,0.824248263,0.535815299,0.122496632,-0.489673795,0.571380512,-0.40853377,-0.21782562,-0.318197935,-0.074105549,-0.318649925,-0.509554468,-0.519304048,-0.132708481,-0.865351843,0.150993423,-0.178671666,0.771312649,0.503258496,-0.065815143,-0.456475844,0.237057504,-0.503956677,0.117176958,-0.326079188,0.888241404,-0.001280062,0.661120502,-0.208942917,0.477146842,-0.148763152,0.267482941,-0.148647906,0.988836754,0.454630431,0.447034334,0.103052642,0.385025967,-0.086924081
PE-ae 40:7+_19,-0.93879887,0.27230672,0.13848915,0.43355,-1.12471397,0.32608327,0.08719589,0.16513738,-0.9575021,0.28386229,0.05739481,0.20420885,-0.79006402,0.68433451,0.16442257,0.42287352,-0.7676461,0.45709041,-0.51180466,0.21951095,-0.83395403,0.06649438,-1.1668025,0.70708916,-0.80090364,0.69054073,0.31362873,0.28196232,-1.07231488,0.33383714,0.28063644,0.48152524,-0.49878497,0.44398633,0.47822854,0.50515801,-0.06567866,0.49186708,0.22640053,0.38114799,-0.78107666,0.43930468,0.56895061,-0.54306281,0.39184053,-0.29493528,0.47019709,-0.37997782,0.39182219,-0.59368383,0.67828819,-0.6965742,0.53775082,-1.11325431,0.56403459,-0.35700704,0.49435203,-0.27036017,0.65011563,-0.69959251,0.10958953,0.35111052,-1.07823322,0.46147151,0.19499408,0.0762076,-0.94805128,0.57844231,0.11114403,0.1889066,-0.7396366,0.61763166,-0.63703797,0.46744205,0.34806628,0.68720291,-0.37287121,0.37631596,0.16160504,0.56324437,-0.66656277,0.17099815,-0.87415629,0.42898567,0.18669794,0.34663575,0.20594522,0.5099482,0.14447181,0.58854506,-0.715823,0.62540512,-0.27077845,0.0093392,0.30400532,0.73200955,-0.11510412,0.22039846,-1.06482428,-0.46289673,0.11382041,-0.03978165,0.37988363,-0.39827074,0.54316534,0.12009659,0.05980141,-1.06449711,0.41286218,-0.87063352,0.2065667,0.2426907,0.32621705,-0.48865215,0.03015442,0.03494497,0.21812266,-0.77903149,0.16459837,-1.03570788,0.5622036,0.22418252,0.24164513,-1.01004485,0.27710745,-0.81044055,0.61175549,-0.76257892,0.86912446,0.19817209,0.51077177,-0.77460663,0.52821818,-0.82766886,0.28199504,-0.39813265,0.76282117,0.31563824,0.35064707,-0.51738116,0.35012489,-0.50781366
PE-ae 42:6+_90,0.67044959,-0.28868429,0.6499352,-0.19144215,0.58693156,-1.37837297,0.62404815,-1.50055865,0.67899049,-0.486847,0.40559604,-1.46707499,0.72751201,-0.24403551,0.54268335,-1.32230838,0.68046179,-1.31023532,0.63580513,-1.43791164,1.02022008,0.41510261,1.03039648,0.19243213,0.70019875,-1.15677057,0.65281695,-0.20942382,0.80814086,-1.3556125,0.67853722,-0.27305772,1.01793395,-0.22762608,0.7179448,-1.29144021,0.57740576,-0.45475505,0.48119392,-1.34614823,0.78940453,-0.04081153,-1.23044271,0.82097845,0.0710709,0.65389063,-0.18730629,0.62883603,-0.22666855,0.72717222,-1.15247614,0.65529627,-1.25310148,0.58574798,-0.30344181,0.41585783,-0.02757659,0.73611594,-1.14862285,0.83487707,0.11395943,-1.3728361,0.96598173,0.22139138,0.74255446,0.19127667,0.8210484,-0.28063027,0.52075877,-0.18651448,0.73434893,-1.18111892,0.68698373,0.04295835,0.94065398,-0.09958855,0.82584528,0.08658143,0.83197716,-1.23803204,0.88081842,0.34559986,0.59844673,-1.34061959,0.50271218,-0.15624306,0.58301842,-1.27206235,0.62615142,-1.20112846,0.66912867,-1.19578712,0.52118851,-1.59329179,0.59893606,-1.10255213,0.68118635,0.3204848,0.61942568,1.04902687,-0.3649776,0.47807509,-0.17019606,0.76637664,-0.38596496,0.59002638,-1.54978547,0.63784127,-0.50003511,0.76503566,-1.45905018,0.66409349,-1.39850995,0.71494314,-0.32076963,0.69218945,-1.47348003,0.83529127,0.17344562,0.63044094,-1.21766494,0.47486927,-1.42514944,0.46338011,-1.39769182,0.55397033,0.09902031,0.78860744,-1.02058846,0.39719689,-1.24905874,0.92947629,-1.24962576,1.02332595,-1.42334485,0.76565275,-1.08834442,0.13390117,0.19101659,0.95171265,-0.23454925,0.80562752
PS 38:2+_658,0.633896058,-0.462210268,0.291081892,-0.401442215,0.538365569,-1.426488417,0.447237967,-1.565755913,0.720942549,-0.507038033,0.203985072,-0.48436292,1.142844028,-0.012542464,0.324236155,-1.362534503,0.556584358,-1.348759253,0.715611036,-0.347101212,0.700357947,0.127897164,0.92738616,0.198860408,0.814378708,-0.136322403,0.443239306,-0.033361256,0.836970624,-0.203879942,0.624751452,-1.314321532,0.746116545,-0.168243102,0.232093293,-1.327312141,0.714973808,-0.140545738,0.586481767,-0.282996187,0.732437075,-0.187397572,-0.167325578,0.761385613,-0.480464278,0.351910554,-0.265309714,0.385391787,-0.339579416,0.67935032,-1.168676632,0.519056785,-0.262988327,0.733565608,-0.190752768,0.480124911,0.006082152,0.576593438,-1.164276587,0.761742697,-0.285468878,-0.463527545,1.066676118,-0.03940537,0.691909629,-0.050713619,0.815220115,-0.194755993,0.394705193,-0.306464869,0.774953984,-1.201381754,0.700986364,-0.322770784,0.743757441,-1.290924001,0.537668314,-0.170950079,0.724673251,-1.266355652,0.551632201,0.037256712,0.692431626,-1.383425305,0.651966768,-1.397440625,0.278606466,-1.305197574,0.204840924,-1.224227091,0.718043197,-1.218128943,0.479481485,-0.697616218,0.526283456,-0.145919139,0.628405441,0.059348388,0.596124595,1.209590568,-0.523177074,0.24577082,-0.172234841,0.532106145,-0.301903247,0.466846838,-0.341633049,0.739387903,-0.417376566,0.698464465,-1.518464857,0.683515318,-1.449452176,0.551031803,-0.541084095,0.381909642,-1.534907622,0.324130935,-0.050361082,0.726462902,-1.243105745,0.355480617,-0.28179694,0.933101694,-0.365988701,0.808559658,-0.18816253,0.701837486,-1.018046903,0.492009554,-0.326763694,0.812327179,-1.279589379,0.744523328,-1.477767653,0.447502703,-1.095438066,0.070997553,-0.234521561,0.598076764,-0.421899953,0.585799192
PS 40:0+_872,0.381095832,-0.396224531,0.586838301,-0.125669635,-0.018533389,-1.390353448,0.551578893,-1.539975862,0.410247775,-0.286469285,0.249367003,-0.437632782,0.242039816,-1.238017194,0.401183047,-0.230475411,0.445343876,-1.306846177,0.546059265,-1.463284806,-1.228351656,-1.455894007,-1.32057644,0.677355111,1.042984399,0.094492945,0.983265032,0.578342897,0.672486244,0.329884608,0.699755286,0.040465162,0.841761496,0.091035927,0.581937479,-0.126771993,0.713382147,-0.05760565,0.492684025,0.139025712,0.827382522,0.057948038,0.001238012,0.967039122,0.295970661,0.824932479,0.155120264,0.822680109,-0.11468755,0.312266039,-1.113379109,0.478783101,-1.236797126,0.104366503,-1.339546259,0.11915284,0.008386713,0.603845165,-1.108652064,0.349706029,0.093398676,-1.383569194,0.389530831,-1.223001908,0.133654695,-0.108116327,0.235128619,-1.323592702,0.009135304,0.069754419,0.579387034,-1.148514824,0.524514956,0.068021165,0.664752059,-0.112500306,0.568696858,-0.070670453,0.39168324,-1.218317694,0.263632056,0.508888015,0.41728443,-0.321323972,0.374011823,0.07211266,0.383737123,-1.260046574,0.224631915,-0.087921258,0.296705758,-1.166506665,0.45981789,-0.518045024,0.606081847,-1.052130074,0.716536615,0.453358845,0.086575749,0.555718628,-0.1706315,-0.008673158,-0.078207596,0.410677257,-1.353872815,0.124767163,-0.143118001,0.400813645,-0.255561551,0.399821545,0.142035963,0.586566854,-0.286818455,0.639116405,-0.432888202,0.219522226,-1.506833609,0.273530564,0.648507732,0.926910948,0.158056652,0.870151097,0.022458925,0.639768066,-0.182512039,0.961065462,-0.060282109,0.312379801,-0.951555526,0.327339774,-1.231839704,0.332051544,-1.232535014,0.079848868,-0.375731029,0.701694681,-1.034697785,0.354613608,0.348052757,0.565275213,-0.087983452,0.610535054
PS 40:3+_310,0.54983888,-0.53047932,0.45753521,-0.78100653,0.01574307,-1.47196258,0.28876338,-1.15767885,0.35979527,-0.8278802,-0.01913627,-0.36276909,1.14649842,0.36826129,0.68169066,-0.46646912,0.56545851,-0.83690979,0.88079073,-0.82236409,0.52996706,0.14323052,0.68035089,-0.06147165,0.39380523,-0.48252682,0.20757747,-0.352016,0.53496821,-0.3974339,0.41609613,-0.3343259,0.90739626,0.11287611,0.59265638,-0.23572373,0.89500838,0.08514946,0.70071588,-0.5885515,0.53561862,-0.34895863,-0.34174501,0.58663496,-0.36234589,0.52257759,-0.2386883,0.5038092,-0.5986181,0.35633833,-0.41694295,0.29163612,-0.45044602,0.33665488,-0.21483563,0.42349359,-0.0548513,0.57430035,-0.29915647,0.44875129,-0.36234027,-1.00671682,0.95768479,-0.14574274,0.59463803,-0.22026613,0.55886858,-0.27028666,0.35834232,-0.81506196,0.17787347,-1.02138722,0.04617312,-0.33969238,0.71011718,-0.4921889,0.60438956,-0.26974072,0.55352455,-0.64640968,0.36243603,0.06229182,0.49997408,-0.91771795,0.58615625,-0.59869182,0.30339152,-0.96502463,0.05839218,-0.51240803,0.48060634,-0.83420385,0.45658158,-0.92538787,0.57748119,-0.17423144,0.75305991,-0.07401489,0.22474464,0.96114052,-0.68056077,0.25013098,-0.43775367,0.602808,-0.40959282,0.513214,-0.47117727,0.46038375,-0.47152892,0.49164804,-0.92496117,0.27360564,-1.28309062,0.16345593,-0.75475911,0.35052688,-1.06158255,0.35317223,0.01856106,0.55315165,-0.38138594,0.48034167,-0.51209277,0.58653053,-0.73793477,0.60577882,-0.40014792,0.37053228,-0.26022971,0.51124412,-0.37455992,0.81688401,-0.554307,0.60472777,-0.90883978,0.33258503,-0.42855696,0.14141692,-0.24250842,0.45374618,-0.49824042,0.52431661
PS 40:4+_91,-0.013395693,-0.301087341,0.013054632,-0.498403757,-0.135759528,-0.715268904,0.160814976,-0.441500812,0.173869656,-0.238699918,-0.027186951,-0.5049123,0.718997524,0.127756675,0.312931568,-0.282510218,-0.143497814,-0.251791759,0.340012969,-0.511138489,-0.055652752,-0.178125333,-0.076791851,0.295023746,0.378190172,0.292732367,0.219384019,-0.424795631,0.133588327,-0.289957771,0.13332997,-0.219245813,0.533712578,0.095645313,0.408580604,-0.554907987,0.274564205,-0.354397567,0.071958863,-0.332674477,-0.281836977,-0.01873207,0.308491941,0.09287182,-0.747098091,-0.091136066,-0.130405162,-0.055496259,-0.261441951,0.613400617,0.347255236,0.501558252,-0.184865864,-0.061981462,0.036640962,0.096123762,-0.052935458,0.307944093,-0.019275828,0.122977286,-0.435223851,-0.526401405,0.631739311,0.057404921,0.530320507,-0.295528227,0.12868578,-0.170527905,0.307082639,-0.187912115,0.274314609,-0.222208622,0.286954811,-0.281088086,0.206836536,-0.346407761,0.175842839,-0.070332384,0.061317446,-0.074870888,0.007266078,-0.164999531,0.070467431,-0.356879656,0.403732936,-0.585666725,-0.023955709,-0.461797073,-0.274686439,-0.002370611,0.526994339,0.158271383,0.455094542,-0.601201135,0.331042022,0.416629884,0.490623024,-0.364088691,-0.49394468,0.942611772,-0.605428648,-0.358578802,-0.068004544,0.36541644,0.109711821,0.496298751,-0.409908836,0.145493869,-0.192074285,0.203744122,-0.753066124,0.12126419,-0.56767484,-0.010307225,-0.806132076,-0.000815824,-0.757609886,-0.083890323,0.017177714,0.176334726,0.104469306,0.451660829,0.194788394,0.449301307,0.292453625,0.546324668,0.222451617,0.413573066,0.704864133,0.788198383,-0.065922468,0.389385979,-0.193265203,0.097168577,-0.57963591,0.117711652,0.120407982,0.221433789,-0.091208737,-0.048331081,-0.281855651,-0.053570075
PS 40:5+_120,-0.62440117,0.126672911,-0.391126461,0.249858661,-0.670210812,0.305508297,-0.079091417,0.009231071,-0.490668845,0.060687589,-0.229497326,-0.135792386,-0.243587497,0.604547454,-0.16704135,0.54182542,-0.655949909,0.422135292,0.006298806,0.21415466,-0.667192892,0.002463479,-0.415241827,0.44340146,-0.600186652,0.538388575,-0.362251975,0.471594424,-0.185712863,0.746518206,0.196361977,0.507273121,-0.149727709,0.663484092,0.523927345,0.321995442,-0.150822814,0.38643706,-0.014127844,0.175989981,-0.819340145,0.542939579,0.673421795,-0.523244681,-0.491591533,-0.645393183,0.221191254,-0.590477173,0.228873284,-0.228340818,0.606045209,-0.426441935,0.114313106,-0.834586149,0.274314915,-0.294010156,0.176850984,-0.560819039,0.505975048,-0.816192898,-0.174386438,0.466949361,0.066485441,0.391469839,0.303831915,-0.080597029,-0.493923909,0.396925838,0.18633859,-0.169112477,-0.579274361,0.228772055,-0.463448898,0.550981314,-0.274410429,0.464903641,0.007404409,0.34325545,-0.365918349,0.637174547,-0.359217498,-0.823360325,-2.400312107,-0.20602021,-0.519280085,0.055061158,-0.176919476,0.407153706,-0.358162532,0.14884909,-0.357857297,0.49016,-0.32637774,-0.231328423,-0.319495811,0.666654162,-0.406035749,0.209731246,-0.753833099,0.397882349,0.17889685,-0.207545244,0.702443754,0.187326135,0.888682832,0.629282175,0.371749616,-0.490058216,0.626608172,-0.402729255,-0.259138347,-0.638081345,-0.004420272,-0.590162803,-0.373238443,-0.492548025,-0.058259552,-0.949427763,0.318149119,-0.263321994,0.855378184,0.526694865,0.374613161,-0.442518584,0.643149932,-0.431286837,0.223695004,-0.359427258,1.019399833,0.409800279,0.714496625,-0.298897159,0.478026034,-0.434530882,0.372986563,-0.317468073,0.98095533,0.520575761,0.49114668,0.004616651,0.485329415,0.028734178
